year,month,state,city,crime_type,incidents,population
2024,3,Kerala,Thiruvananthapuram,Homicide,45,1040821
2024,3,Kerala,Thiruvananthapuram,Kidnapping,29,793546
2024,4,Kerala,Thiruvananthapuram,Cyber Crime,33,349458
2024,4,Kerala,Thiruvananthapuram,Fraud,19,1029696
2024,4,Kerala,Thiruvananthapuram,Homicide,54,882492
2024,7,Kerala,Thiruvananthapuram,Burglary,32,610836
2024,7,Kerala,Thiruvananthapuram,Fraud,48,1032283
2024,7,Kerala,Thiruvananthapuram,Homicide,18,532455
2024,9,Kerala,Thiruvananthapuram,Fraud,53,209049
2024,9,Kerala,Thiruvananthapuram,Homicide,22,289911
2024,9,Kerala,Thiruvananthapuram,Kidnapping,24,739401
2024,11,Kerala,Thiruvananthapuram,Assault,50,419350
2024,11,Kerala,Thiruvananthapuram,Cyber Crime,16,884803
2024,11,Kerala,Thiruvananthapuram,Fraud,28,1353575
2024,12,Kerala,Thiruvananthapuram,Assault,14,1146405
2024,12,Kerala,Thiruvananthapuram,Fraud,21,520655
2024,12,Kerala,Thiruvananthapuram,Homicide,77,1063090
2024,1,Maharashtra,Nagpur,Burglary,43,1399477
2024,1,Maharashtra,Nagpur,Cyber Crime,37,213999
2024,1,Maharashtra,Nagpur,Fraud,50,1402765
2024,3,Maharashtra,Nagpur,Assault,23,1488677
2024,3,Maharashtra,Nagpur,Fraud,68,1368446
2024,3,Maharashtra,Nagpur,Homicide,36,1383093
2024,8,Maharashtra,Nagpur,Assault,40,1486372
2024,8,Maharashtra,Nagpur,Cyber Crime,12,610421
2024,8,Maharashtra,Nagpur,Theft,40,996661
2024,9,Maharashtra,Nagpur,Cyber Crime,20,755818
2024,9,Maharashtra,Nagpur,Fraud,58,606029
2024,9,Maharashtra,Nagpur,Homicide,69,526097
2024,10,Maharashtra,Nagpur,Cyber Crime,40,974436
2024,10,Maharashtra,Nagpur,Fraud,55,730359
2024,10,Maharashtra,Nagpur,Theft,45,325251
2024,12,Maharashtra,Nagpur,Assault,34,621859
2024,12,Maharashtra,Nagpur,Burglary,22,581288
2024,12,Maharashtra,Nagpur,Robbery,54,978160
2024,1,Maharashtra,Nashik,Cyber Crime,26,341933
2024,1,Maharashtra,Nashik,Fraud,7,636476
2024,1,Maharashtra,Nashik,Kidnapping,18,281846
2024,2,Maharashtra,Nashik,Burglary,55,1158953
2024,2,Maharashtra,Nashik,Kidnapping,59,1160735
2024,2,Maharashtra,Nashik,Robbery,43,584818
2024,3,Maharashtra,Nashik,Burglary,70,529280
2024,3,Maharashtra,Nashik,Homicide,20,490012
2024,3,Maharashtra,Nashik,Robbery,45,201207
2024,5,Maharashtra,Nashik,Assault,72,1124304
2024,5,Maharashtra,Nashik,Robbery,42,259642
2024,5,Maharashtra,Nashik,Theft,67,1133194
2024,7,Maharashtra,Nashik,Assault,41,176252
2024,7,Maharashtra,Nashik,Burglary,6,735299
2024,7,Maharashtra,Nashik,Theft,57,1065231
2024,11,Maharashtra,Nashik,Homicide,54,265024
2024,11,Maharashtra,Nashik,Kidnapping,22,1028026
2024,11,Maharashtra,Nashik,Robbery,61,1276090
2024,1,Maharashtra,Pune,Cyber Crime,25,678071
2024,1,Maharashtra,Pune,Robbery,77,1342608
2024,1,Maharashtra,Pune,Theft,25,1207567
2024,3,Maharashtra,Pune,Homicide,31,794317
2024,3,Maharashtra,Pune,Kidnapping,76,175203
2024,3,Maharashtra,Pune,Robbery,15,955687
2024,4,Maharashtra,Pune,Burglary,36,886261
2024,4,Maharashtra,Pune,Homicide,16,1374015
2024,4,Maharashtra,Pune,Kidnapping,31,863721
2024,6,Maharashtra,Pune,Fraud,20,690082
2024,6,Maharashtra,Pune,Kidnapping,78,603060
2024,6,Maharashtra,Pune,Theft,47,958335
2024,7,Maharashtra,Pune,Fraud,16,390997
2024,7,Maharashtra,Pune,Homicide,26,421894
2024,7,Maharashtra,Pune,Kidnapping,36,392717
2024,8,Maharashtra,Pune,Assault,26,1437995
2024,8,Maharashtra,Pune,Burglary,31,622975
2024,8,Maharashtra,Pune,Theft,48,521163
2024,3,Rajasthan,Jaipur,Assault,46,701493
2024,3,Rajasthan,Jaipur,Cyber Crime,60,189347
2024,3,Rajasthan,Jaipur,Fraud,21,709820
2024,5,Rajasthan,Jaipur,Assault,7,551074
2024,5,Rajasthan,Jaipur,Burglary,10,829626
2024,5,Rajasthan,Jaipur,Kidnapping,11,1142284
2024,6,Rajasthan,Jaipur,Assault,53,560553
2024,6,Rajasthan,Jaipur,Burglary,5,240114
2024,6,Rajasthan,Jaipur,Kidnapping,40,1288051
2024,10,Rajasthan,Jaipur,Fraud,19,961684
2024,10,Rajasthan,Jaipur,Homicide,59,215553
2024,10,Rajasthan,Jaipur,Robbery,28,114736
2024,11,Rajasthan,Jaipur,Assault,14,731005
2024,11,Rajasthan,Jaipur,Homicide,27,510245
2024,11,Rajasthan,Jaipur,Theft,44,1419017
2024,12,Rajasthan,Jaipur,Cyber Crime,34,1025012
2024,12,Rajasthan,Jaipur,Homicide,59,1084700
2024,12,Rajasthan,Jaipur,Kidnapping,69,503643
2024,2,Rajasthan,Jodhpur,Assault,64,381174
2024,2,Rajasthan,Jodhpur,Homicide,52,696399
2024,2,Rajasthan,Jodhpur,Kidnapping,34,1165870
2024,3,Rajasthan,Jodhpur,Fraud,67,215548
2024,3,Rajasthan,Jodhpur,Homicide,58,1086290
2024,3,Rajasthan,Jodhpur,Kidnapping,75,332157
2024,5,Rajasthan,Jodhpur,Fraud,48,529188
2024,5,Rajasthan,Jodhpur,Kidnapping,57,638506
2024,5,Rajasthan,Jodhpur,Robbery,35,256491
2024,7,Rajasthan,Jodhpur,Assault,54,1027298
2024,7,Rajasthan,Jodhpur,Burglary,29,1292960
2024,7,Rajasthan,Jodhpur,Kidnapping,13,598021
2024,8,Rajasthan,Jodhpur,Homicide,21,244524
2024,8,Rajasthan,Jodhpur,Kidnapping,27,227764
2024,8,Rajasthan,Jodhpur,Robbery,36,648292
2024,10,Rajasthan,Jodhpur,Cyber Crime,16,379131
2024,10,Rajasthan,Jodhpur,Homicide,37,492501
2024,10,Rajasthan,Jodhpur,Theft,21,931414
2024,2,Rajasthan,Udaipur,Cyber Crime,43,682564
2024,2,Rajasthan,Udaipur,Fraud,33,1055909
2024,2,Rajasthan,Udaipur,Theft,63,1241431
2024,5,Rajasthan,Udaipur,Assault,14,896415
2024,5,Rajasthan,Udaipur,Robbery,3,615105
2024,5,Rajasthan,Udaipur,Theft,52,1089270
2024,6,Rajasthan,Udaipur,Assault,45,1016808
2024,6,Rajasthan,Udaipur,Burglary,39,972601
2024,6,Rajasthan,Udaipur,Kidnapping,13,1401897
2024,8,Rajasthan,Udaipur,Cyber Crime,41,333311
2024,8,Rajasthan,Udaipur,Fraud,47,1409103
2024,8,Rajasthan,Udaipur,Robbery,32,1162774
2024,9,Rajasthan,Udaipur,Burglary,31,1470530
2024,9,Rajasthan,Udaipur,Homicide,60,552179
2024,9,Rajasthan,Udaipur,Kidnapping,48,237469
2024,11,Rajasthan,Udaipur,Assault,7,1144776
2024,11,Rajasthan,Udaipur,Fraud,34,376192
2024,11,Rajasthan,Udaipur,Robbery,30,575141
2024,1,Tamil Nadu,Coimbatore,Assault,77,1142589
2024,1,Tamil Nadu,Coimbatore,Cyber Crime,24,526876
2024,1,Tamil Nadu,Coimbatore,Robbery,44,770876
2024,3,Tamil Nadu,Coimbatore,Assault,47,363382
2024,3,Tamil Nadu,Coimbatore,Burglary,70,1289644
2024,3,Tamil Nadu,Coimbatore,Kidnapping,57,690321
2024,4,Tamil Nadu,Coimbatore,Burglary,52,962178
2024,4,Tamil Nadu,Coimbatore,Homicide,31,885108
2024,4,Tamil Nadu,Coimbatore,Theft,73,609838
2024,7,Tamil Nadu,Coimbatore,Cyber Crime,57,1100939
2024,7,Tamil Nadu,Coimbatore,Homicide,26,395917
2024,7,Tamil Nadu,Coimbatore,Robbery,51,1301694
2024,9,Tamil Nadu,Coimbatore,Cyber Crime,24,377920
2024,9,Tamil Nadu,Coimbatore,Homicide,50,415908
2024,9,Tamil Nadu,Coimbatore,Kidnapping,11,731370
2024,11,Tamil Nadu,Coimbatore,Burglary,31,264105
2024,11,Tamil Nadu,Coimbatore,Kidnapping,53,635698
2024,11,Tamil Nadu,Coimbatore,Theft,16,441534
2024,2,Tamil Nadu,Madurai,Burglary,14,949408
2024,2,Tamil Nadu,Madurai,Kidnapping,66,1326365
2024,2,Tamil Nadu,Madurai,Theft,51,734877
2024,3,Tamil Nadu,Madurai,Assault,44,313865
2024,3,Tamil Nadu,Madurai,Fraud,13,889991
2024,3,Tamil Nadu,Madurai,Theft,38,1001542
2024,5,Tamil Nadu,Madurai,Cyber Crime,6,646063
2024,5,Tamil Nadu,Madurai,Fraud,6,853644
2024,5,Tamil Nadu,Madurai,Homicide,13,639016
2024,7,Tamil Nadu,Madurai,Assault,16,951443
2024,7,Tamil Nadu,Madurai,Kidnapping,4,118042
2024,7,Tamil Nadu,Madurai,Robbery,66,745133
2024,10,Tamil Nadu,Madurai,Assault,48,1366231
2024,10,Tamil Nadu,Madurai,Cyber Crime,51,1354391
2024,10,Tamil Nadu,Madurai,Theft,47,763330
2024,12,Tamil Nadu,Madurai,Burglary,23,318712
2024,12,Tamil Nadu,Madurai,Kidnapping,19,990521
2024,12,Tamil Nadu,Madurai,Robbery,11,539121
2024,2,Tamil Nadu,Tiruchirappalli,Burglary,67,514162
2024,2,Tamil Nadu,Tiruchirappalli,Cyber Crime,66,122322
2024,2,Tamil Nadu,Tiruchirappalli,Kidnapping,16,1202258
2024,3,Tamil Nadu,Tiruchirappalli,Burglary,69,431149
2024,3,Tamil Nadu,Tiruchirappalli,Cyber Crime,55,1368164
2024,3,Tamil Nadu,Tiruchirappalli,Theft,48,1082750
2024,5,Tamil Nadu,Tiruchirappalli,Burglary,31,1356014
2024,5,Tamil Nadu,Tiruchirappalli,Robbery,48,616080
2024,5,Tamil Nadu,Tiruchirappalli,Theft,15,267050
2024,7,Tamil Nadu,Tiruchirappalli,Burglary,20,1293963
2024,7,Tamil Nadu,Tiruchirappalli,Fraud,39,1091295
2024,7,Tamil Nadu,Tiruchirappalli,Kidnapping,57,817669
2024,8,Tamil Nadu,Tiruchirappalli,Burglary,29,1384154
2024,8,Tamil Nadu,Tiruchirappalli,Fraud,21,1323449
2024,8,Tamil Nadu,Tiruchirappalli,Homicide,58,347377
2024,9,Tamil Nadu,Tiruchirappalli,Assault,16,1332515
2024,9,Tamil Nadu,Tiruchirappalli,Burglary,50,1298663
2024,9,Tamil Nadu,Tiruchirappalli,Fraud,16,259776
2024,2,Telangana,Hyderabad,Kidnapping,63,1371335
2024,2,Telangana,Hyderabad,Robbery,62,343514
2024,2,Telangana,Hyderabad,Theft,51,1083845
2024,5,Telangana,Hyderabad,Assault,37,718283
2024,5,Telangana,Hyderabad,Cyber Crime,25,398524
2024,5,Telangana,Hyderabad,Robbery,16,1103566
2024,6,Telangana,Hyderabad,Assault,4,337355
2024,6,Telangana,Hyderabad,Burglary,14,365535
2024,6,Telangana,Hyderabad,Robbery,64,882545
2024,8,Telangana,Hyderabad,Assault,13,782667
2024,8,Telangana,Hyderabad,Kidnapping,44,378599
2024,8,Telangana,Hyderabad,Robbery,67,585209
2024,10,Telangana,Hyderabad,Assault,11,882217
2024,10,Telangana,Hyderabad,Burglary,30,571116
2024,10,Telangana,Hyderabad,Robbery,7,360650
2024,11,Telangana,Hyderabad,Assault,43,1221926
2024,11,Telangana,Hyderabad,Burglary,78,458004
2024,11,Telangana,Hyderabad,Theft,70,1293364
2024,2,Telangana,Karimnagar,Assault,32,415243
2024,2,Telangana,Karimnagar,Cyber Crime,14,1240197
2024,2,Telangana,Karimnagar,Robbery,36,167762
2024,3,Telangana,Karimnagar,Assault,46,910159
2024,3,Telangana,Karimnagar,Kidnapping,32,405989
2024,3,Telangana,Karimnagar,Theft,28,266010
2024,6,Telangana,Karimnagar,Cyber Crime,10,158303
2024,6,Telangana,Karimnagar,Homicide,7,745170
2024,6,Telangana,Karimnagar,Kidnapping,39,790770
2024,7,Telangana,Karimnagar,Burglary,29,1028771
2024,7,Telangana,Karimnagar,Robbery,75,836722
2024,7,Telangana,Karimnagar,Theft,48,511401
2024,8,Telangana,Karimnagar,Fraud,31,1179948
2024,8,Telangana,Karimnagar,Robbery,48,429414
2024,8,Telangana,Karimnagar,Theft,34,1332466
2024,10,Telangana,Karimnagar,Assault,37,979062
2024,10,Telangana,Karimnagar,Fraud,9,1121303
2024,10,Telangana,Karimnagar,Robbery,41,1340468
2024,1,Telangana,Warangal,Assault,3,1134657
2024,1,Telangana,Warangal,Robbery,38,1014838
2024,1,Telangana,Warangal,Theft,5,376727
2024,4,Telangana,Warangal,Burglary,20,257057
2024,4,Telangana,Warangal,Homicide,50,478378
2024,4,Telangana,Warangal,Theft,70,1188615
2024,5,Telangana,Warangal,Burglary,42,443136
2024,5,Telangana,Warangal,Kidnapping,35,1158070
2024,5,Telangana,Warangal,Robbery,12,817306
2024,7,Telangana,Warangal,Assault,19,271321
2024,7,Telangana,Warangal,Kidnapping,42,1073667
2024,7,Telangana,Warangal,Robbery,63,1087451
2024,9,Telangana,Warangal,Cyber Crime,49,1224728
2024,9,Telangana,Warangal,Homicide,24,1461352
2024,9,Telangana,Warangal,Robbery,6,797529
2024,12,Telangana,Warangal,Cyber Crime,80,1414884
2024,12,Telangana,Warangal,Fraud,11,706872
2024,12,Telangana,Warangal,Homicide,42,1236062
2024,2,Uttar Pradesh,Lucknow,Cyber Crime,55,548233
2024,2,Uttar Pradesh,Lucknow,Homicide,50,1404927
2024,2,Uttar Pradesh,Lucknow,Theft,30,1359627
2024,4,Uttar Pradesh,Lucknow,Cyber Crime,31,467352
2024,4,Uttar Pradesh,Lucknow,Homicide,49,1399494
2024,4,Uttar Pradesh,Lucknow,Theft,17,751655
2024,5,Uttar Pradesh,Lucknow,Assault,40,980533
2024,5,Uttar Pradesh,Lucknow,Homicide,57,559179
2024,5,Uttar Pradesh,Lucknow,Theft,59,183505
2024,9,Uttar Pradesh,Lucknow,Fraud,6,360749
2024,9,Uttar Pradesh,Lucknow,Kidnapping,4,1105859
2024,9,Uttar Pradesh,Lucknow,Robbery,71,523161
2024,10,Uttar Pradesh,Lucknow,Fraud,11,647426
2024,10,Uttar Pradesh,Lucknow,Robbery,58,344889
2024,10,Uttar Pradesh,Lucknow,Theft,14,669725
2024,11,Uttar Pradesh,Lucknow,Burglary,20,233752
2024,11,Uttar Pradesh,Lucknow,Fraud,20,701331
2024,11,Uttar Pradesh,Lucknow,Kidnapping,64,1004958
2024,5,Uttar Pradesh,Noida,Homicide,57,974245
2024,5,Uttar Pradesh,Noida,Kidnapping,25,920272
2024,5,Uttar Pradesh,Noida,Theft,54,818202
2024,7,Uttar Pradesh,Noida,Burglary,17,1060019
2024,7,Uttar Pradesh,Noida,Robbery,50,429423
2024,7,Uttar Pradesh,Noida,Theft,27,1150956
2024,8,Uttar Pradesh,Noida,Cyber Crime,37,209733
2024,8,Uttar Pradesh,Noida,Kidnapping,30,719130
2024,8,Uttar Pradesh,Noida,Robbery,48,1155602
2024,9,Uttar Pradesh,Noida,Assault,38,753787
2024,9,Uttar Pradesh,Noida,Kidnapping,72,175132
2024,9,Uttar Pradesh,Noida,Robbery,26,788350
2024,10,Uttar Pradesh,Noida,Cyber Crime,38,603728
2024,10,Uttar Pradesh,Noida,Homicide,57,290493
2024,10,Uttar Pradesh,Noida,Kidnapping,27,1317309
2024,12,Uttar Pradesh,Noida,Homicide,18,796260
2024,12,Uttar Pradesh,Noida,Kidnapping,18,1137175
2024,12,Uttar Pradesh,Noida,Robbery,29,438168
2024,1,Uttar Pradesh,Varanasi,Cyber Crime,23,439622
2024,1,Uttar Pradesh,Varanasi,Homicide,3,1356457
2024,1,Uttar Pradesh,Varanasi,Kidnapping,53,231449
2024,3,Uttar Pradesh,Varanasi,Burglary,65,945200
2024,3,Uttar Pradesh,Varanasi,Kidnapping,67,1498799
2024,3,Uttar Pradesh,Varanasi,Theft,14,351554
2024,5,Uttar Pradesh,Varanasi,Assault,63,236321
2024,5,Uttar Pradesh,Varanasi,Cyber Crime,68,430688
2024,5,Uttar Pradesh,Varanasi,Theft,69,914849
2024,8,Uttar Pradesh,Varanasi,Cyber Crime,50,1021624
2024,8,Uttar Pradesh,Varanasi,Kidnapping,33,1272001
2024,8,Uttar Pradesh,Varanasi,Robbery,15,586037
2024,11,Uttar Pradesh,Varanasi,Homicide,9,849655
2024,11,Uttar Pradesh,Varanasi,Robbery,7,313972
2024,11,Uttar Pradesh,Varanasi,Theft,71,150337
2024,12,Uttar Pradesh,Varanasi,Cyber Crime,11,402225
2024,12,Uttar Pradesh,Varanasi,Fraud,38,217498
2024,12,Uttar Pradesh,Varanasi,Homicide,17,1054966
2024,1,West Bengal,Durgapur,Fraud,71,572012
2024,1,West Bengal,Durgapur,Homicide,41,1320084
2024,1,West Bengal,Durgapur,Robbery,50,544482
2024,4,West Bengal,Durgapur,Assault,22,1330656
2024,4,West Bengal,Durgapur,Cyber Crime,52,152704
2024,4,West Bengal,Durgapur,Kidnapping,11,1274231
2024,5,West Bengal,Durgapur,Burglary,6,724423
2024,5,West Bengal,Durgapur,Fraud,32,960401
2024,5,West Bengal,Durgapur,Homicide,42,1135157
2024,8,West Bengal,Durgapur,Burglary,43,1394761
2024,8,West Bengal,Durgapur,Homicide,3,1086820
2024,8,West Bengal,Durgapur,Kidnapping,29,1004299
2024,11,West Bengal,Durgapur,Assault,3,1298405
2024,11,West Bengal,Durgapur,Fraud,33,727632
2024,11,West Bengal,Durgapur,Kidnapping,12,1176247
2024,12,West Bengal,Durgapur,Assault,57,202823
2024,12,West Bengal,Durgapur,Cyber Crime,66,1364636
2024,12,West Bengal,Durgapur,Kidnapping,4,836696
2024,1,West Bengal,Howrah,Burglary,31,1422622
2024,1,West Bengal,Howrah,Cyber Crime,71,239059
2024,1,West Bengal,Howrah,Kidnapping,35,506027
2024,2,West Bengal,Howrah,Assault,31,1090311
2024,2,West Bengal,Howrah,Fraud,56,1143840
2024,2,West Bengal,Howrah,Theft,26,1204603
2024,5,West Bengal,Howrah,Cyber Crime,34,564356
2024,5,West Bengal,Howrah,Fraud,9,469697
2024,5,West Bengal,Howrah,Robbery,60,956518
2024,6,West Bengal,Howrah,Cyber Crime,3,650856
2024,6,West Bengal,Howrah,Fraud,22,838444
2024,6,West Bengal,Howrah,Robbery,16,805641
2024,9,West Bengal,Howrah,Cyber Crime,30,205380
2024,9,West Bengal,Howrah,Fraud,7,835808
2024,9,West Bengal,Howrah,Theft,6,1274299
2024,10,West Bengal,Howrah,Assault,52,159108
2024,10,West Bengal,Howrah,Fraud,28,110748
2024,10,West Bengal,Howrah,Theft,6,669971
2024,2,West Bengal,Kolkata,Kidnapping,36,302166
2024,2,West Bengal,Kolkata,Robbery,26,700411
2024,2,West Bengal,Kolkata,Theft,28,1084240
2024,3,West Bengal,Kolkata,Homicide,42,1347297
2024,3,West Bengal,Kolkata,Robbery,44,586297
2024,3,West Bengal,Kolkata,Theft,65,449104
2024,4,West Bengal,Kolkata,Fraud,41,401595
2024,4,West Bengal,Kolkata,Homicide,13,214410
2024,4,West Bengal,Kolkata,Kidnapping,68,629859
2024,5,West Bengal,Kolkata,Burglary,56,876447
2024,5,West Bengal,Kolkata,Homicide,36,350935
2024,5,West Bengal,Kolkata,Robbery,18,1331595
2024,7,West Bengal,Kolkata,Assault,49,214029
2024,7,West Bengal,Kolkata,Homicide,5,270744
2024,7,West Bengal,Kolkata,Robbery,21,324275
2024,11,West Bengal,Kolkata,Assault,23,1292739
2024,11,West Bengal,Kolkata,Burglary,57,238752
2024,11,West Bengal,Kolkata,Homicide,11,462825
